state,joint,prior,likelihood,treeModel.rootHeight,age(root),treeLength,tmrca(Kassala_2018),tmrca(Kassala_2019),age(Kassala_2018),age(Kassala_2019),constant.popSize,kappa,frequencies1,frequencies2,frequencies3,frequencies4,alpha,ucld.mean,ucld.stdev,meanRate,coefficientOfVariation,covariance,treeLikelihood,branchRates,coalescent
6890000,-27795.480616867455,-3244.2766760144236,-24551.203940853033,17.568083975443486,2002.3853406820908,138.56835502989833,3.0558094177811723,1.8530576467149094,2016.8976152397531,2018.1003670108194,3.69076307800129,10.47181819056651,0.2795429042565333,0.2589238008327268,0.24773293603688015,0.21380035887386023,0.15991779917310947,7.651420345515032E-4,7.883108826277292E-4,6.748927689338249E-4,1.0258277399727795,0.2426885140513299,-24551.203940853033,-2720.7422526009486,-526.7920891338861
6900000,-27783.77007195334,-3254.7699651712337,-24529.000106782107,17.746206277874172,2002.2072183796602,141.77279802092343,2.8203536023158597,1.560415562474233,2017.1330710552184,2018.39300909506,3.6196358280032306,10.424281748512964,0.28816385436868586,0.2500155800839981,0.24810341698290012,0.21371714856441645,0.11305231717535148,7.280225840859727E-4,8.734837386620046E-4,6.732515823841936E-4,1.1586087853562916,0.09998662894169547,-24529.000106782107,-2720.7422526009486,-537.4458903183149
6910000,-27802.422840902862,-3249.8055507871677,-24552.617290115693,16.27431293288394,2003.6791117246503,136.54371347471485,2.886921190453771,1.494662367778223,2017.0665034670806,2018.4587622897561,3.9390392646873744,11.551865693682567,0.2835551247902468,0.25876007011652363,0.24860369109939745,0.20908111399383267,0.12108379237757887,7.15944749370214E-4,8.31065539809354E-4,7.029094024988257E-4,1.0993275885192726,0.12559510120354128,-24552.617290115693,-2720.7422526009486,-532.1815667810031
6920000,-27806.340770968065,-3249.3731411342415,-24556.967629833824,16.336489817415256,2003.616934840119,135.13819725566546,2.9266356531979905,1.6445779450357054,2017.0267890043363,2018.3088467124985,3.8504934881692243,9.700466246115752,0.28348643706968946,0.26210478747352695,0.24985458117366885,0.2045541942831153,0.05114652937495731,7.082105360254759E-4,8.362851198183884E-4,6.894464594350665E-4,1.1834317327743393,0.13783577572417124,-24556.967629833824,-2720.7422526009486,-532.2407140053796
6930000,-27812.005451577836,-3270.5994784705135,-24541.40597310732,16.549642485227267,2003.403782172307,142.06250131272802,2.704653560428209,1.6985986573385996,2017.248771097106,2018.2548260001956,3.8789868285420206,11.800538247115899,0.291405406917361,0.25504660315975897,0.24522674077339204,0.2083212491494885,0.03959992543703088,6.671994621898099E-4,6.909047160737535E-4,6.63745538946155E-4,1.0557953487608134,0.09629017603442815,-24541.40597310732,-2720.7422526009486,-553.1711223126197
6940000,-27833.339168348473,-3275.3974289079447,-24557.94173944053,16.382108487453866,2003.5713161700803,140.98477188577118,2.629421272429735,1.84908264239805,2017.3240033851046,2018.1043420151361,5.292224998207124,11.001193967397205,0.2835727784594104,0.2570796042133749,0.24822439540940852,0.21112322191780675,0.09266315381612596,7.659587202492861E-4,8.761395557833454E-4,6.794789051352061E-4,1.105705014736375,0.05286070428594932,-24557.94173944053,-2720.7422526009486,-557.6001667982785
6950000,-27789.070867217088,-3259.189893611261,-24529.88097360583,16.346105848219764,2003.6073188093144,139.97084238704164,2.6343069784780835,1.6986120895825427,2017.3191176790563,2018.2548125679516,3.9510952272003337,12.039706588826519,0.2830113917916742,0.255453308795211,0.25159651977845526,0.20993877963466007,0.06509923356463225,7.49211870938569E-4,9.194179620845324E-4,6.571571551471495E-4,1.2491479973407031,-0.039662831577062484,-24529.88097360583,-2720.7422526009486,-541.5769207902079
6960000,-27798.404685857087,-3259.6714107540415,-24538.733275103044,16.3563893401939,2003.5970353173404,142.03204038339146,2.9094940593250658,1.7366890433058253,2017.0439305982093,2018.2167356142284,4.271620700739217,11.768126317559238,0.28032814060192585,0.26325669765757587,0.24574917824573764,0.21066598349476118,0.023300051346474497,7.17072837136212E-4,7.172231351042691E-4,6.348477512065353E-4,1.008919171613746,0.016778971087015863,-24538.733275103044,-2720.7422526009486,-542.1412737121275
6970000,-27835.45813097104,-3264.109302761945,-24571.348828209095,16.851777421889043,2003.1016472356453,144.42104451790522,2.754118621577602,1.9915648750155563,2017.1993060359566,2017.9618597825188,4.147545294333819,10.049559600180192,0.27797181383289055,0.26096621217730653,0.24731875401538594,0.2137432199744175,0.08010676350467816,7.225086715651928E-4,7.057373186260758E-4,6.652201490682293E-4,0.940123391941955,0.06926399516421969,-24571.348828209095,-2720.7422526009486,-546.7950753335125
6980000,-27790.481024391287,-3262.637108359506,-24527.84391603178,17.46619763221175,2002.4872270253225,145.0855646723595,3.2102220144932154,1.751650476068178,2016.743202643041,2018.2017741814661,4.194647359727017,11.098401367208893,0.29122264910098794,0.2565425480146076,0.24228173354419233,0.20995306934021257,0.10324944157991482,6.88193121166101E-4,7.606124310668513E-4,6.335889858634416E-4,1.0306452123593624,0.10194616031421473,-24527.84391603178,-2720.7422526009486,-545.1107635086358
6990000,-27783.48254983945,-3257.01634400042,-24526.466205839028,19.655994382447926,2000.2974302750863,149.1078373146121,2.7547738026794044,1.6020207620478593,2017.1986508548548,2018.3514038954863,4.178949245536346,11.256581566789235,0.28931134470695924,0.2516184037089677,0.25178597231942446,0.207284279264649,0.10575627939014327,7.215841286548393E-4,7.322509640184374E-4,6.524517521327133E-4,1.0293018325242742,0.11362031952714374,-24526.466205839028,-2720.7422526009486,-539.4440986462618
7000000,-27817.208160289327,-3251.9154272240166,-24565.29273306531,18.25692723063897,2001.6964974268953,143.573234706295,2.8541534648769393,1.5213165996518005,2017.0992711926574,2018.4321080578825,4.311078489254108,10.31561083777576,0.2780842057940458,0.26517386114320707,0.24478346446521343,0.21195846859753403,0.15056304498428605,7.541080738649229E-4,8.065353776844214E-4,6.498891457998287E-4,1.1401721451945377,-0.041095031984399226,-24565.29273306531,-2720.7422526009486,-534.3448284143689
7010000,-27791.52498476419,-3248.110623153748,-24543.41436161044,18.88531341982027,2001.068111237714,143.28752662308983,3.1627553517771716,1.5873345573734765,2016.790669305757,2018.3660901001608,4.008614410311494,13.072819086544186,0.2812798960886769,0.26059077845317424,0.2513531115465705,0.20677621391157874,0.13744403283762519,7.583291239715722E-4,7.665064031323676E-4,6.653503009423567E-4,1.0373789711867947,-0.004059079038940115,-24543.41436161044,-2720.7422526009486,-530.1779322509472
7020000,-27779.715911858148,-3247.43119468447,-24532.284717173676,17.51086314137631,2002.4425615161579,137.61882430264728,2.6985468553510406,1.2037444862385411,2017.2548778021833,2018.7496801712957,3.7906653671938106,11.688712998486956,0.2887148942293177,0.2527852840082063,0.2499481697704435,0.20855165199203263,0.07631064830206853,7.133398081516853E-4,6.206158478903352E-4,6.793188689954813E-4,0.8572004728089834,0.07047143494590578,-24532.284717173676,-2720.7422526009486,-529.9183902501911
7030000,-27806.997141893084,-3258.6376190487676,-24548.359522844316,18.520504189139192,2001.432920468395,142.2634699293791,3.205445140829172,0.9923635676910421,2016.747979516705,2018.9610610898433,4.17121853703804,11.302089181174669,0.28525615478277283,0.25725592227525607,0.24245319796573506,0.2150347249762361,0.021398906700062906,6.93339747081484E-4,5.732501235632795E-4,6.519912430777663E-4,0.834310224088544,9.381092935936393E-4,-24548.359522844316,-2720.7422526009486,-541.2341349847572
7040000,-27820.471280531507,-3247.063313203762,-24573.407967327745,18.080740266658214,2001.872684390876,141.09052935529627,3.536312733142043,1.0281638033381293,2016.4171119243922,2018.925260854196,3.905273927793742,10.918409097118337,0.2874259712700124,0.25620572941546604,0.247992291918927,0.20837600739559456,0.08011357805608683,7.345834632905314E-4,6.571223349011047E-4,6.636545881730272E-4,0.9126499873344519,0.0021054562782519284,-24573.407967327745,-2720.7422526009486,-529.6356447285228
7050000,-27794.427457627815,-3260.9315641932326,-24533.49589343458,17.922934599626227,2002.030490057908,144.77898095888867,3.2840727921050936,1.0385040495213052,2016.6693518654292,2018.9149206080128,4.00320472711304,10.10759375244442,0.2826506886956607,0.2543006783554646,0.24102731914617959,0.22202131380269505,0.027152245201176622,6.391043770387245E-4,5.733689872087273E-4,6.209381621140692E-4,0.9505220784407895,0.05172139218727637,-24533.49589343458,-2720.7422526009486,-543.8228620703223
7060000,-27808.256354579233,-3247.87429462618,-24560.38205995305,18.69949734808984,2001.2539273094444,143.14696168604547,2.998640985011216,1.1616094775309378,2016.954783672523,2018.7918151800034,3.6682981538210937,10.710732586801878,0.27959973862307785,0.25575701109775034,0.2556680692880917,0.20897518099108,0.0783091586283722,6.539428000755241E-4,5.942918283541326E-4,6.204186157909061E-4,0.9015591771545434,0.10713036098662186,-24560.38205995305,-2720.7422526009486,-530.6246086984142
7070000,-27788.51414438134,-3263.569733098382,-24524.94441128296,16.58450788332161,2003.3689167742127,141.83882741314957,2.9657075140898024,1.4410606193656361,2016.9877171434443,2018.5123640381687,4.182871385114245,11.965238777596788,0.2839809363881361,0.2519932964476681,0.25493620023246344,0.2090895669317324,0.01591503035214225,6.668416549877066E-4,6.892129020247585E-4,6.475632489889807E-4,0.9884251281718969,0.042757051692124626,-24524.94441128296,-2720.7422526009486,-546.0860626501507
7080000,-27798.90953924253,-3256.8507494968308,-24542.0587897457,18.072172971348486,2001.8812516861858,143.15191616790094,2.7596166913269595,1.220907390791587,2017.1938079662073,2018.7325172667427,3.978238086345141,11.03286696109862,0.2812192422550504,0.25786464303007856,0.25164192306237,0.20927419165250108,0.09128639459291245,6.961187798060271E-4,6.812455364386326E-4,6.641767008404321E-4,1.0098780614048628,0.013963016402194365,-24542.0587897457,-2720.7422526009486,-539.4005445422022
7090000,-27785.941343570812,-3251.2772147511446,-24534.664128819666,16.806550406170572,2003.1468742513637,135.9729150818504,2.7527833523596468,1.251210194132864,2017.2006413051745,2018.7022144634013,4.092765296801497,13.314843626724208,0.2846187778682485,0.2567454867947217,0.25000648527508146,0.2086292500619484,0.10497015575072768,7.645851471330868E-4,7.268246386516753E-4,6.550526474465753E-4,0.988677199159823,-0.0016330335527808412,-24534.664128819666,-2720.7422526009486,-533.3263143579709
7100000,-27801.069485407756,-3240.9778649349296,-24560.091620472827,16.595481185380944,2003.3579434721532,134.31653038312902,2.8206605058050775,1.2936818702841004,2017.1327641517291,2018.6597427872503,3.62848275749734,8.690087483281802,0.2826373129689494,0.26128977630099265,0.24933591597823984,0.20673699475181828,0.06966988969541384,7.862868889366167E-4,7.806676964571612E-4,6.915217928221103E-4,1.0701981054644079,-0.05473038658148797,-24560.091620472827,-2720.7422526009486,-523.9983733602612
7110000,-27823.57815873199,-3254.791159446465,-24568.786999285527,18.362540091166487,2001.5908845663678,143.0262542607237,2.7491328803026818,1.5664922816587399,2017.2042917772314,2018.3869323758754,4.117424856178505,12.29750472910076,0.28037239194005714,0.25726536474909056,0.24783940763592197,0.21452283567493044,0.08783676564178884,7.790194363816071E-4,8.846159079298141E-4,6.319959128208852E-4,1.061793849332508,-0.015525632338584497,-24568.786999285527,-2720.7422526009486,-537.0348094514682
7120000,-27807.949468481944,-3269.859368830019,-24538.090099651923,17.158335647575743,2002.7950890099585,142.77170860044208,2.7155672428286435,1.165373668055472,2017.2378574147056,2018.7880509894787,4.3590585032018945,11.158158721993555,0.2788014437098676,0.2524088451825976,0.25638061483808144,0.21240909626945334,0.0891008107680519,7.071874377791302E-4,7.044503436963571E-4,6.72363651781626E-4,0.9959326011841773,0.04373175312108687,-24538.090099651923,-2720.7422526009486,-552.2900580434791
7130000,-27838.009288466958,-3270.7392282786777,-24567.27006018828,16.60777917496046,2003.3456454825737,141.96853547298002,2.781733265536412,0.9853460187908042,2017.171691391998,2018.9680786387435,4.8266263481588885,11.485618408819871,0.27912428365856495,0.25806430742049563,0.2535681432435324,0.2092432656774071,0.1282412027301484,6.995134096795838E-4,7.660734165088846E-4,6.650920154017117E-4,1.0450991358835193,0.005930595774481817,-24567.27006018828,-2720.7422526009486,-552.9385180044907
7140000,-27807.775020572888,-3250.700308963638,-24557.07471160925,16.574115709436338,2003.379308948098,134.8219602856597,2.6743952936671196,0.9662623235720966,2017.279029363867,2018.987162333962,3.9337416524140556,12.493495089615957,0.2833387625138288,0.2603213067804242,0.2504476573787843,0.20589227332696264,0.046015169555067244,7.470751042990197E-4,8.144998175554177E-4,7.019109680365157E-4,1.0355997261378966,0.03704917718453341,-24557.07471160925,-2720.7422526009486,-533.0443799726862
7150000,-27786.981279854073,-3241.579246382296,-24545.40203347178,16.360266773424925,2003.5931578841094,131.55164498658175,2.6152982697457072,1.0069056200935578,2017.3381263877886,2018.9465190374408,4.084837107595563,10.270971694394339,0.27831420344624364,0.2520095330005165,0.253797084960553,0.21587917859268682,0.058915098011310056,7.360982038402674E-4,9.432717984051804E-4,7.153249137873913E-4,1.1914543583203434,-0.007490412244926137,-24545.40203347178,-2720.7422526009486,-524.2332698085015
7160000,-27792.718221282947,-3253.831877501142,-24538.886343781804,17.006175899999633,2002.9472487575347,134.57409619759514,2.691430063142439,1.0685119815161501,2017.2619945943918,2018.884912676018,4.456545215444501,11.434053839862315,0.2852637432532205,0.2549172575787432,0.24862499705928542,0.21119400210875078,0.11458351568785209,7.452024926533041E-4,9.07312871509297E-4,7.22519675196905E-4,1.156985080644339,0.002639787800507498,-24538.886343781804,-2720.7422526009486,-536.0871190621356
7170000,-27784.20350818358,-3242.419133515914,-24541.784374667666,16.588871539720387,2003.3645531178138,133.69341216902515,2.7489042657007254,0.9394662474696502,2017.2045203918335,2019.0139584100646,4.188723051558342,10.958517514508932,0.2831077490611097,0.26266241586459427,0.24765679104894617,0.2065730440253497,0.10903861769404302,6.48953320787198E-4,6.845719952673077E-4,6.56098084134479E-4,1.0595789349601163,0.054280231033386195,-24541.784374667666,-2720.7422526009486,-524.9084577292155
7180000,-27762.91340914389,-3229.7792413867483,-24533.134167757144,16.242704239968543,2003.7107204175657,131.70899408819074,3.0875861252480834,1.0646741124011319,2016.8658385322863,2018.888750545133,3.764120298532817,12.990709000289067,0.28940165053395644,0.2590363569383248,0.24588940283001764,0.20567258969770102,0.08245187652886586,7.789891133174996E-4,0.001016170547739297,7.114504695412555E-4,1.2396785704150386,-0.012332075135197148,-24533.134167757144,-2720.7422526009486,-511.98182878924416
7190000,-27782.594680139096,-3236.5194066999993,-24546.0752734391,16.48291543355269,2003.4705092239815,132.4713209352365,3.1836699383206777,1.1028986651337138,2016.7697547192136,2018.8505259924004,3.734172481837049,10.657825204881494,0.2909593872211301,0.24865311553060251,0.2479631549394831,0.2124243423087842,0.08955241285673352,7.505808845723037E-4,7.775629934691334E-4,6.949019946109799E-4,1.0152300127794058,0.09622974518755278,-24546.0752734391,-2720.7422526009486,-519.1246887824112
7200000,-27751.198456248945,-3223.9705056594175,-24527.227950589528,16.379846771317133,2003.5735778862172,126.43902372862289,2.781612382944887,1.2366838270097575,2017.1718122745895,2018.7167408305245,3.6726727300281357,10.397489647703422,0.28409043388112004,0.2536369722899638,0.24767953548953428,0.21459305833938172,0.1463075876922169,8.370915596236785E-4,9.169028281259348E-4,7.253388205134482E-4,1.1001392430547674,0.0231632642586367,-24527.227950589528,-2720.7422526009486,-506.4403682124682
7210000,-27743.552201015398,-3211.677919140543,-24531.874281874854,16.464788743022616,2003.4886359145116,128.72942504624933,3.11730249467918,1.1218480817604797,2016.836122162855,2018.8315765757739,3.57198836292014,12.77254301068502,0.27842911002802834,0.2613895040814344,0.2444605007261652,0.215720885164372,0.17860280984673113,8.618121458086141E-4,9.501877787731967E-4,7.295301203532306E-4,1.1466380684814248,0.04544900992976424,-24531.874281874854,-2720.7422526009486,-493.7042927271722
7220000,-27750.855043381267,-3239.970746765651,-24510.884296615615,16.37457936020121,2003.578845297333,132.47761425636764,3.0912744837659605,1.1290071858102158,2016.8621501737682,2018.824417471724,4.525238883553312,11.379651166013662,0.2798311337699309,0.255811199399941,0.25157011065727963,0.21278755617284842,0.10897464493287504,7.686554699043259E-4,9.44630366186101E-4,6.809530241164242E-4,1.1914272662451932,-0.003730220226075184,-24510.884296615615,-2720.7422526009486,-522.2060558742301
7230000,-27759.538702871712,-3241.9530872038517,-24517.58561566786,16.44124593192229,2003.5121787256119,135.8106189742614,3.0255817652172823,1.1120069730805981,2016.927842892317,2018.8414176844537,3.911234138374239,12.302584998464953,0.2867985847320121,0.2577128758996974,0.24704036082658223,0.20844817854170825,0.007986555057836534,7.396674498853082E-4,7.727628940766427E-4,7.199225814878813E-4,0.999023484434803,0.02491629851199452,-24517.58561566786,-2720.7422526009486,-524.418335875424
7240000,-27790.575861302223,-3258.330838429912,-24532.24502287231,18.86401459586019,2001.089410061674,144.3678168375872,2.8335396458534094,1.0417980527893225,2017.119885011681,2018.911626604745,4.279858623764648,11.032813476756342,0.2840967149150368,0.2521783043040977,0.250100989325231,0.2136239914556345,0.1255204010596053,7.173389768319462E-4,8.32554310622289E-4,6.655896169542976E-4,1.08448800271654,0.07819751565008153,-24532.24502287231,-2720.7422526009486,-540.7239447153642
7250000,-27769.967640368013,-3235.38373222165,-24534.583908146364,18.060174700040704,2001.8932499574935,138.19743778925363,2.7440743826336296,1.2326546304881858,2017.2093502749005,2018.720770027046,3.4837114880479247,10.506719293409615,0.2861226590924008,0.24980736277306118,0.24999514650492105,0.2140748316296169,0.11383563018261152,7.662907299436239E-4,8.343100761563984E-4,7.185702270965077E-4,0.9818430750631132,0.02613495880375852,-24534.583908146364,-2720.7422526009486,-518.0407385932891
7260000,-27785.63344424582,-3254.153146949627,-24531.480297296195,17.10216304243616,2002.851261615098,139.48213154099255,2.6677842083836287,1.4860569178442564,2017.2856404491506,2018.46736773969,4.022612152308683,10.888757306067825,0.2850544963970012,0.25172699587873476,0.25127767648316574,0.21194083124109828,0.12734825719545154,7.463493779406616E-4,7.530795651764123E-4,6.972667656844328E-4,0.995276749717375,0.12364380254694499,-24531.480297296195,-2720.7422526009486,-536.5921174420948
7270000,-27786.42080831227,-3260.566691335397,-24525.854116976872,17.131349843155146,2002.822074814379,140.6158950722504,2.6328789359613505,1.3876990984225597,2017.320545721573,2018.5657255591116,4.298625166301719,12.205001516590924,0.2824098973047564,0.26224201392255764,0.24644239146918134,0.20890569730350472,0.015143229841343553,7.085091364086535E-4,6.608652055298752E-4,6.35597812109272E-4,0.9151249132597046,0.07374936004787118,-24525.854116976872,-2720.7422526009486,-542.9788896017906
7280000,-27762.159222176306,-3235.868024351287,-24526.29119782502,16.45911059121325,2003.494314066321,132.64819804241992,2.480222704752592,1.0314841950176097,2017.4732019527817,2018.9219404625167,3.559524517346543,10.689790033863568,0.2787658621777735,0.25659830070353956,0.24919119095308553,0.21544464616560152,0.13527642951397947,7.6495570174413E-4,6.806168938308928E-4,7.060168967827579E-4,0.8359308246801159,0.05118307531473371,-24526.29119782502,-2720.7422526009486,-518.4135746333916
